#ZRB21CR61H106ME01,,
#In Production,,
#2026/03/11,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC1Vrms,,
ESR_mOhm,4,
ESL_nH,0.5,
DC Bias[V],Capacitance[F],
0.0,1.0913E-5,
0.25,1.0860001240795504E-5,
0.5,1.0777080622093498E-5,
0.75,1.0666803949415076E-5,
1.0,1.0531811664941738E-5,
1.25,1.0374769248125025E-5,
1.5,1.0198323655122396E-5,
1.75,1.0005065984443256E-5,
2.0,9.79750033535407E-6,
2.25,9.578018647349468E-6,
2.5,9.34888117190783E-6,
2.75,9.11220212879947E-6,
3.0,8.869940034335184E-6,
3.25,8.623892153470161E-6,
3.5,8.375692516725963E-6,
3.75,8.126812951643327E-6,
4.0,7.878566602391495E-6,
4.25,7.632113446120984E-6,
4.5,7.388467357048636E-6,
4.75,7.1485043160443644E-6,
5.0,6.912971412131094E-6,
5.25,6.682496330814636E-6,
5.5,6.457597071004661E-6,
5.75,6.238691676367197E-6,
6.0,6.026107807518086E-6,
6.25,5.820092018080208E-6,
6.5,5.62081863008099E-6,
6.75,5.428398132445681E-6,
7.0,5.242885050572416E-6,
7.25,5.064285255385463E-6,
7.5,4.892562697148056E-6,
7.75,4.727645563011365E-6,
8.0,4.569431868134173E-6,
8.25,4.417794498583243E-6,
8.5,4.2725857304601745E-6,
8.75,4.133641254120356E-6,
9.0,4.000783735251402E-6,
9.25,3.873825946232058E-6,
9.5,3.7525735018375307E-6,
9.75,3.636827233203591E-6,
10.0,3.5263852331911918E-6,
10.25,3.421044605059737E-6,
10.5,3.3206029447907024E-6,
10.75,3.22485958561127E-6,
11.0,3.1336166313376996E-6,
11.25,3.046679803160886E-6,
11.5,2.9638591224873297E-6,
11.75,2.884969450470443E-6,
12.0,2.809830902951775E-6,
12.25,2.738269157702597E-6,
12.5,2.670115669129274E-6,
12.75,2.605207803990826E-6,
13.0,2.5433889101794895E-6,
13.25,2.4845083292363266E-6,
13.5,2.4284213620129817E-6,
13.75,2.3749891957438482E-6,
14.0,2.3240787997556006E-6,
14.25,2.2755627961071742E-6,
14.5,2.229319310616103E-6,
14.75,2.185231808979922E-6,
15.0,2.1431889220368014E-6,
15.25,2.1030842636206706E-6,
15.5,2.0648162439460717E-6,
15.75,2.028287881000094E-6,
16.0,1.9934066120169785E-6,
16.25,1.960084106759267E-6,
16.5,1.9282360840224964E-6,
16.75,1.8977821325134145E-6,
17.0,1.8686455370197853E-6,
17.25,1.8407531105891592E-6,
17.5,1.8140350332606255E-6,
17.75,1.7884246977442497E-6,
18.0,1.7638585623145082E-6,
18.25,1.7402760110742107E-6,
18.5,1.717619221651236E-6,
18.75,1.6958330403105502E-6,
19.0,1.674864864395722E-6,
19.25,1.6546645319569486E-6,
19.5,1.6351842183739487E-6,
19.75,1.6163783397416963E-6,
20.0,1.5982034627534467E-6,
20.25,1.5806182207877614E-6,
20.5,1.5635832358840282E-6,
20.75,1.5470610462732966E-6,
21.0,1.5310160391176265E-6,
21.25,1.5154143881012988E-6,
21.5,1.5002239955106465E-6,
21.75,1.4854144384357767E-6,
22.0,1.4709569187264375E-6,
22.25,1.4568242163362532E-6,
22.5,1.44299064569351E-6,
22.75,1.4294320147429287E-6,
23.0,1.4161255863115655E-6,
23.25,1.403050041461853E-6,
23.5,1.3901854445075576E-6,
23.75,1.3775132093818618E-6,
24.0,1.3650160670627884E-6,
24.25,1.3526780337777965E-6,
24.5,1.3404843797282623E-6,
24.75,1.3284215980937702E-6,
25.0,1.3164773740971889E-6,
25.25,1.3046405539328097E-6,
25.5,1.2929011133826953E-6,
25.75,1.2812501259685762E-6,
26.0,1.2696797305107387E-6,
26.25,1.2581830979880644E-6,
26.5,1.2467543976173527E-6,
26.75,1.2353887620928318E-6,
27.0,1.2240822519496302E-6,
27.25,1.2128318190369903E-6,
27.5,1.2016352691081979E-6,
27.75,1.1904912235540886E-6,
28.0,1.1793990803261443E-6,
28.25,1.1683589741125024E-6,
28.5,1.1573717358458587E-6,
28.75,1.146438851636873E-6,
29.0,1.1355624212385473E-6,
29.25,1.1247451161577861E-6,
29.5,1.113990137538904E-6,
29.75,1.103301173949827E-6,
30.0,1.0926823592066921E-6,
30.25,1.0821382303745933E-6,
30.5,1.0716736860824621E-6,
30.75,1.0612939452887602E-6,
31.0,1.051004506630849E-6,
31.25,1.040811108485716E-6,
31.5,1.0307196898624732E-6,
31.75,1.020736352238699E-6,
32.0,1.0108673224423828E-6,
32.25,1.0011189166696954E-6,
32.5,9.914975057167827E-7,
32.75,9.82009481489504E-7,
33.0,9.726612248414105E-7,
33.25,9.634590747743562E-7,
33.5,9.544092990215012E-7,
33.75,9.4551806601558E-7,
34.0,9.36791418230099E-7,
34.25,9.282352468638488E-7,
34.5,9.198552678243177E-7,
34.75,9.116569989479354E-7,
35.0,9.036457383813553E-7,
35.25,8.958265440308457E-7,
35.5,8.882042139735083E-7,
35.75,8.807832677091628E-7,
36.0,8.735679281183678E-7,
36.25,8.665621039792143E-7,
36.5,8.597693728838278E-7,
36.75,8.531929643837242E-7,
37.0,8.468357431837926E-7,
37.25,8.407001921945356E-7,
37.5,8.347883952448358E-7,
37.75,8.291020192497779E-7,
38.0,8.236422956228313E-7,
38.25,8.184100007167841E-7,
38.5,8.134054350753169E-7,
38.75,8.086284012757475E-7,
39.0,8.04078180143373E-7,
39.25,7.997535051228654E-7,
39.5,7.95652534593977E-7,
39.75,7.917728219307114E-7,
40.0,7.881112831110996E-7,
40.25,7.846641617021283E-7,
40.5,7.814269910618424E-7,
40.75,7.783945536260857E-7,
41.0,7.755608371757705E-7,
41.25,7.729189880173453E-7,
41.5,7.704612610518879E-7,
41.75,7.681789667590796E-7,
42.0,7.660624151834385E-7,
42.25,7.641008570797931E-7,
42.5,7.622824224566051E-7,
42.75,7.605940568504868E-7,
43.0,7.590214557717141E-7,
43.25,7.575489978830528E-7,
43.5,7.561596776112971E-7,
43.75,7.54835038045154E-7,
44.0,7.53555105142869E-7,
44.25,7.522983244619116E-7,
44.5,7.510415018272391E-7,
44.75,7.49759749576684E-7,
45.0,7.484264402575875E-7,
45.25,7.470131699005113E-7,
45.5,7.454897332529756E-7,
45.75,7.438241136233961E-7,
46.0,7.419824902498586E-7,
46.25,7.399292663675288E-7,
46.5,7.376271213892598E-7,
46.75,7.350370908312453E-7,
47.0,7.321186777901896E-7,
47.25,7.288299998999571E-7,
47.5,7.2512797574425E-7,
47.75,7.209685546604894E-7,
48.0,7.163069937130964E-7,
48.25,7.110981853268602E-7,
48.5,7.052970386171021E-7,
48.75,6.988589168221778E-7,
49.0,6.917401324009169E-7,
49.25,6.838985002850727E-7,
49.5,6.752939484614002E-7,
49.75,6.658891834749994E-7,
50.0,6.556504066034293E-7,
