#GRM155C81H104KE14,,
#In Production,,
#2026/02/05,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC1.0Vrms,,
ESR_mOhm,20,
ESL_nH,0.2,
DC Bias[V],Capacitance[F],
0.0,9.775866666666665E-8,
0.25,9.792704700303847E-8,
0.5,9.801045880932615E-8,
0.75,9.802759177254301E-8,
1.0,9.799284262637036E-8,
1.25,9.791712681014097E-8,
1.5,9.780855951775524E-8,
1.75,9.767302151944505E-8,
2.0,9.751462580669975E-8,
2.25,9.733610030244091E-8,
2.5,9.713910036392082E-8,
2.75,9.692446303740315E-8,
3.0,9.669241325460305E-8,
3.25,9.644273052179675E-8,
3.5,9.617488320093599E-8,
3.75,9.588813623355864E-8,
4.0,9.558163710567645E-8,
4.25,9.525448397679051E-8,
4.5,9.490577917619369E-8,
4.75,9.453467068162774E-8,
5.0,9.414038371748219E-8,
5.25,9.372224422274449E-8,
5.5,9.327969562628784E-8,
5.75,9.281231011446468E-8,
6.0,9.231979537209347E-8,
6.25,9.180199761272327E-8,
6.5,9.125890158015414E-8,
6.75,9.069062809396445E-8,
7.0,9.009742962236746E-8,
7.25,8.947968429192077E-8,
7.5,8.883788868253349E-8,
7.75,8.817264970472301E-8,
8.0,8.74846758129947E-8,
8.25,8.677476777216799E-8,
8.5,8.604380916186037E-8,
8.75,8.529275677681743E-8,
9.0,8.452263105677371E-8,
9.25,8.373450665847996E-8,
9.5,8.292950326386181E-8,
9.75,8.210877670181414E-8,
10.0,8.12735104463536E-8,
10.25,8.042490754099198E-8,
10.5,7.956418298731739E-8,
10.75,7.869255662578799E-8,
11.0,7.781124652736844E-8,
11.25,7.69214629068108E-8,
11.5,7.60244025613221E-8,
11.75,7.51212438322652E-8,
12.0,7.421314208240695E-8,
12.25,7.330122567664131E-8,
12.5,7.238659245065832E-8,
12.75,7.147030664869839E-8,
13.0,7.055339630934411E-8,
13.25,6.963685107624402E-8,
13.5,6.872162040938398E-8,
13.75,6.780861217147574E-8,
14.0,6.689869156350746E-8,
14.25,6.599268038333227E-8,
14.5,6.509135658113077E-8,
14.75,6.419545408606908E-8,
15.0,6.330566287887903E-8,
15.25,6.242262928597597E-8,
15.5,6.15469564715001E-8,
15.75,6.067920510475202E-8,
16.0,5.981989418155175E-8,
16.25,5.896950197923548E-8,
16.5,5.81284671262489E-8,
16.75,5.729718976842969E-8,
17.0,5.647603281551884E-8,
17.25,5.566532325243164E-8,
17.5,5.486535350130419E-8,
17.75,5.4076382821303445E-8,
18.0,5.3298638734558854E-8,
18.25,5.253231846750901E-8,
18.5,5.177759039819785E-8,
18.75,5.103459550090932E-8,
19.0,5.0303448780692805E-8,
19.25,4.9584240690996825E-8,
19.5,4.8877038528734066E-8,
19.75,4.818188780168519E-8,
20.0,4.749881356401389E-8,
20.25,4.6827821716255726E-8,
20.5,4.61689002668486E-8,
20.75,4.552202055274376E-8,
21.0,4.488713841726524E-8,
21.25,4.4264195343743405E-8,
21.5,4.36531195439075E-8,
21.75,4.3053827000481655E-8,
22.0,4.246622246358865E-8,
22.25,4.189020040107506E-8,
22.5,4.132564590288328E-8,
22.75,4.077243554011166E-8,
23.0,4.023043817932476E-8,
23.25,3.969951575303619E-8,
23.5,3.9179523987330695E-8,
23.75,3.867031308774378E-8,
24.0,3.817172838464026E-8,
24.25,3.768361093930766E-8,
24.5,3.720579811221526E-8,
24.75,3.6738124094728354E-8,
25.0,3.6280420405797404E-8,
25.25,3.5832516354984075E-8,
25.5,3.539423947336059E-8,
25.75,3.496541591363827E-8,
26.0,3.454587082107486E-8,
26.25,3.413542867646677E-8,
26.5,3.373391361274841E-8,
26.75,3.3341149706470263E-8,
27.0,3.295696124557339E-8,
27.25,3.258117297471028E-8,
27.5,3.2213610319410534E-8,
27.75,3.185409959033583E-8,
28.0,3.1502468168742E-8,
28.25,3.115854467436793E-8,
28.5,3.0822159116783474E-8,
28.75,3.0493143031288963E-8,
29.0,3.0171329600355905E-8,
29.25,2.9856553761568686E-8,
29.5,2.9548652302974825E-8,
29.75,2.924746394675474E-8,
30.0,2.8952829421981885E-8,
30.25,2.8664591527324214E-8,
30.5,2.8382595184384485E-8,
30.75,2.8106687482411648E-8,
31.0,2.7836717715045013E-8,
31.25,2.7572537409728755E-8,
31.5,2.731400035038621E-8,
31.75,2.7060962593905133E-8,
32.0,2.681328248100018E-8,
32.25,2.6570820641905134E-8,
32.5,2.63334399973755E-8,
32.75,2.6101005755459343E-8,
33.0,2.5873385404411175E-8,
33.25,2.5650448702176984E-8,
33.5,2.543206766274594E-8,
33.75,2.5218116539777835E-8,
34.0,2.5008471807754987E-8,
34.25,2.4803012140988E-8,
34.5,2.460161839073108E-8,
34.75,2.4404173560664353E-8,
35.0,2.4210562780974238E-8,
35.25,2.4020673281234052E-8,
35.5,2.3834394362335377E-8,
35.75,2.3651617367580756E-8,
36.0,2.3472235653178832E-8,
36.25,2.329614455825712E-8,
36.5,2.31232413745539E-8,
36.75,2.2953425315925257E-8,
37.0,2.278659748777686E-8,
37.25,2.2622660856550717E-8,
37.5,2.246152021935171E-8,
37.75,2.230308217382328E-8,
38.0,2.2147255088338176E-8,
38.25,2.199394907260333E-8,
38.5,2.184307594872635E-8,
38.75,2.1694549222824992E-8,
39.0,2.1548284057209638E-8,
39.25,2.1404197243222848E-8,
39.5,2.1262207174749182E-8,
39.75,2.112223382244137E-8,
40.0,2.0984198708708246E-8,
40.25,2.0848024883465002E-8,
40.5,2.0713636900714E-8,
40.75,2.0580960795914073E-8,
41.0,2.0449924064221668E-8,
41.25,2.0320455639546386E-8,
41.5,2.0192485874504504E-8,
41.75,2.0065946521193522E-8,
42.0,1.994077071286666E-8,
42.25,1.9816892946450134E-8,
42.5,1.9694249065924764E-8,
42.75,1.957277624656967E-8,
43.0,1.9452412980044754E-8,
43.25,1.9333099060319873E-8,
