#ZRB21CC81H475ME01,,
#In Production,,
#2026/03/11,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC1Vrms,,
ESR_mOhm,5,
ESL_nH,0.5,
DC Bias[V],Capacitance[F],
0.0,5.0567499999999995E-6,
0.25,5.084002625407643E-6,
0.5,5.099018197220146E-6,
0.75,5.102364560190334E-6,
1.0,5.094672113579255E-6,
1.25,5.076619905124208E-6,
1.5,5.04892249411137E-6,
1.75,5.012317755015308E-6,
2.0,4.96755574408349E-6,
2.25,4.915388706690076E-6,
2.5,4.8565622639450815E-6,
2.75,4.791807783272969E-6,
3.0,4.721835909540504E-6,
3.25,4.647331210666263E-6,
3.5,4.568947874163653E-6,
3.75,4.487306378316862E-6,
4.0,4.402991053149625E-6,
4.25,4.316548441466262E-6,
4.5,4.228486368459642E-6,
4.75,4.1392736291428244E-6,
5.0,4.049340205652165E-6,
5.25,3.959077930815855E-6,
5.5,3.868841519859446E-6,
5.75,3.778949898360098E-6,
6.0,3.689687761249631E-6,
6.25,3.601307304542383E-6,
6.5,3.514030078316323E-6,
6.75,3.428048916139664E-6,
7.0,3.3435299024857413E-6,
7.25,3.2606143456269704E-6,
7.5,3.179420728985091E-6,
7.75,3.1000466189056903E-6,
8.0,3.0225705113064637E-6,
8.25,2.947053603623367E-6,
8.5,2.8735414819616455E-6,
8.75,2.8020657163736334E-6,
9.0,2.732645359762751E-6,
9.25,2.665288348087549E-6,
9.5,2.5999928013478075E-6,
9.75,2.536748226313772E-6,
10.0,2.475536623146713E-6,
10.25,2.416333498989486E-6,
10.5,2.359108792313647E-6,
10.75,2.3038277123260022E-6,
11.0,2.2504514980912287E-6,
11.25,2.198938102244365E-6,
11.5,2.149242804270937E-6,
11.75,2.101318758343959E-6,
12.0,2.0551174806442104E-6,
12.25,2.010589280968793E-6,
12.5,1.96768364326671E-6,
12.75,1.9263495595405277E-6,
13.0,1.8865358213299567E-6,
13.25,1.8481912727545639E-6,
13.5,1.8112650288454428E-6,
13.75,1.7757066626451175E-6,
14.0,1.7414663643055605E-6,
14.25,1.7084950751693535E-6,
14.5,1.6767445995815642E-6,
14.75,1.6461676969515694E-6,
15.0,1.616718156366477E-6,
15.25,1.5883508558517768E-6,
15.5,1.5610218081810762E-6,
15.75,1.5346881949553247E-6,
16.0,1.5093083905030777E-6,
16.25,1.4848419769966147E-6,
16.5,1.4612497520340121E-6,
16.75,1.4384937298040268E-6,
17.0,1.416537136828269E-6,
17.25,1.3953444031633592E-6,
17.5,1.3748811498434674E-6,
17.75,1.35511417325082E-6,
18.0,1.3360114270171468E-6,
18.25,1.3175420019826955E-6,
18.5,1.2996761046700598E-6,
18.75,1.2823850346678045E-6,
19.0,1.2656411612625109E-6,
19.25,1.2494178996073994E-6,
19.5,1.233689686670425E-6,
19.75,1.2184319571640926E-6,
20.0,1.2036211196231626E-6,
20.25,1.1892345327642682E-6,
20.5,1.1752504822327144E-6,
20.75,1.1616481578167294E-6,
