#ZRB21CD72A225ME01,,
#In Production,,
#2026/03/11,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC1Vrms,,
ESR_mOhm,5,
ESL_nH,0.5,
DC Bias[V],Capacitance[F],
0.0,2.26447E-6,
0.5,2.2573422892373094E-6,
1.0,2.248196123251872E-6,
1.5,2.237130508297895E-6,
2.0,2.2242465745409953E-6,
2.5,2.2096468975012815E-6,
3.0,2.1934348610740825E-6,
3.5,2.1757140641093413E-6,
4.0,2.1565877718688894E-6,
4.5,2.1361584130747293E-6,
5.0,2.114527122713257E-6,
5.5,2.0917933302710046E-6,
6.0,2.0680543926468523E-6,
6.5,2.0434052706126124E-6,
7.0,2.0179382473766486E-6,
7.5,1.991742687541137E-6,
8.0,1.9649048345298254E-6,
8.5,1.9375076443961847E-6,
9.0,1.9096306537981105E-6,
9.5,1.8813498798409653E-6,
10.0,1.8527377494418574E-6,
10.5,1.823863055850748E-6,
11.0,1.794790939974462E-6,
11.5,1.765582894184204E-6,
12.0,1.7362967863422536E-6,
12.5,1.7069869018557819E-6,
13.0,1.6777040016520536E-6,
13.5,1.6484953940668275E-6,
14.0,1.6194050187438583E-6,
14.5,1.590473540755686E-6,
15.0,1.56173845327227E-6,
15.5,1.533234187222537E-6,
16.0,1.5049922265130012E-6,
16.5,1.4770412274858066E-6,
17.0,1.4494071414146542E-6,
17.5,1.4221133389501188E-6,
18.0,1.3951807355349639E-6,
18.5,1.3686279169146266E-6,
19.0,1.3424712639675267E-6,
19.5,1.3167250761738856E-6,
20.0,1.2914016931300942E-6,
20.5,1.2665116135981585E-6,
21.0,1.242063611656379E-6,
21.5,1.2180648495881095E-6,
22.0,1.194520987210424E-6,
22.5,1.1714362874037543E-6,
23.0,1.1488137176574236E-6,
23.5,1.1266550474945345E-6,
24.0,1.1049609416832618E-6,
24.5,1.0837310491804159E-6,
25.0,1.0629640877875252E-6,
25.5,1.0426579245298719E-6,
26.0,1.0228096517952504E-6,
26.5,1.0034156592919193E-6,
27.0,9.844717019046397E-7,
27.5,9.659729635440696E-7,
28.0,9.479141170983865E-7,
28.5,9.30289380607116E-7,
29.0,9.130925697859803E-7,
29.5,8.963171470383818E-7,
30.0,8.799562670941337E-7,
30.5,8.640028194194127E-7,
31.0,8.484494675438898E-7,
31.5,8.332886854516929E-7,
32.0,8.185127911824939E-7,
32.5,8.041139777877178E-7,
33.0,7.900843417847685E-7,
33.5,7.764159092494E-7,
34.0,7.631006596830317E-7,
34.5,7.501305477880159E-7,
35.0,7.374975232797013E-7,
35.5,7.251935488596883E-7,
36.0,7.132106164700071E-7,
36.5,7.015407619431199E-7,
37.0,6.901760781577288E-7,
37.5,6.791087268053946E-7,
38.0,6.683309488680026E-7,
38.5,6.578350739011237E-7,
39.0,6.47613528213457E-7,
39.5,6.376588420276892E-7,
40.0,6.27963655703419E-7,
40.5,6.18520725098179E-7,
41.0,6.093229261381551E-7,
41.5,6.003632586658689E-7,
