#GRM188C81C106MA73,,
#In Production,,
#2026/02/05,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC1Vrms,,
ESR_mOhm,3,
ESL_nH,0.5,
DC Bias[V],Capacitance[F],
0.0,1.0012489999999999E-5,
0.08,1.0023493349948956E-5,
0.16,1.0023473439420553E-5,
0.24,1.0012843791713447E-5,
0.32,9.992041503859677E-6,
0.4,9.961523057020319E-6,
0.48,9.921760303344124E-6,
0.56,9.873236653183085E-6,
0.64,9.816443481660453E-6,
0.72,9.751876768982097E-6,
0.8,9.680033984610047E-6,
0.88,9.601411221504871E-6,
0.96,9.51650058310801E-6,
1.04,9.425787822583824E-6,
1.12,9.32975023107358E-6,
1.2,9.228854769322433E-6,
1.28,9.12355643501301E-6,
1.36,9.014296856457681E-6,
1.44,8.901503101945576E-6,
1.52,8.785586692985912E-6,
1.6,8.666942808911536E-6,
1.68,8.545949669779309E-6,
1.76,8.422968084200755E-6,
1.84,8.298341148631208E-6,
1.92,8.172394084712477E-6,
2.0,8.045434201479035E-6,
2.08,7.917750969576814E-6,
2.16,7.78961619508593E-6,
2.24,7.661284281063498E-6,
2.32,7.5329925655118855E-6,
2.4,7.404961725114955E-6,
2.48,7.277396234754957E-6,
2.56,7.150484873512866E-6,
2.64,7.0244012685537495E-6,
2.72,6.899304468996289E-6,
2.8000000000000003,6.775339542553584E-6,
2.88,6.652638188404098E-6,
2.96,6.531319360401076E-6,
3.04,6.41148989535186E-6,
3.12,6.29324514169142E-6,
3.2,6.176669584435013E-6,
3.2800000000000002,6.061837462820912E-6,
3.36,5.948813377545173E-6,
3.44,5.837652884945564E-6,
3.52,5.728403075911435E-6,
3.6,5.621103137680892E-6,
3.68,5.515784897037071E-6,
3.7600000000000002,5.412473343732796E-6,
3.84,5.311187133258686E-6,
3.92,5.211939068325689E-6,
4.0,5.114736558660422E-6,
4.08,5.019582058912568E-6,
4.16,4.92647348464968E-6,
4.24,4.8354046065676886E-6,
4.32,4.746365423177267E-6,
4.4,4.6593425123385765E-6,
4.48,4.57431936211147E-6,
4.5600000000000005,4.4912766814666255E-6,
4.64,4.410192691467067E-6,
4.72,4.33104339758021E-6,
4.8,4.253802843819773E-6,
4.88,4.178443349445533E-6,
4.96,4.104935728968429E-6,
5.04,4.033249496220151E-6,
5.12,3.963353053250592E-6,
5.2,3.895213864815182E-6,
5.28,3.8287986192072265E-6,
5.36,3.7640733761791615E-6,
5.44,3.7010037026818246E-6,
5.5200000000000005,3.6395547971328314E-6,
5.6000000000000005,3.5796916029046905E-6,
5.68,3.521378911700977E-6,
5.76,3.4645814574647752E-6,
5.84,3.409264001438662E-6,
5.92,3.355391408969649E-6,
